"Username","Trial","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response","Response.JOL"
"60fc14b7339c9fc0dc0ab317",23,3,"Global C","Hockey","Hockey","U1","Unrelated",16,14,"Study","Unrelated","U1",6583,"",NA
"60fc14b7339c9fc0dc0ab317",24,3,"Global C","Oxygen","Oxygen","U1","Unrelated",18,23,"Study","Unrelated","U1",3878,"",NA
"60fc14b7339c9fc0dc0ab317",25,3,"Global C","Milk","Milk","U1","Unrelated",22,22,"Study","Unrelated","U1",6965,"",NA
"60fc14b7339c9fc0dc0ab317",26,3,"Global C","Pants","Pants","U1","Unrelated",17,16,"Study","Unrelated","U1",10412,"",NA
"60fc14b7339c9fc0dc0ab317",27,3,"Global C","Dollar","Dollar","U1","Unrelated",20,21,"Study","Unrelated","U1",2255,"",NA
"60fc14b7339c9fc0dc0ab317",28,3,"Global C","Rifle","Rifle","U1","Unrelated",13,15,"Study","Unrelated","U1",4711,"",NA
"60fc14b7339c9fc0dc0ab317",29,3,"Global C","Ballet","Ballet","U1","Unrelated",24,17,"Study","Unrelated","U1",6748,"",NA
"60fc14b7339c9fc0dc0ab317",30,3,"Global C","Parrot","Parrot","U1","Unrelated",21,24,"Study","Unrelated","U1",9807,"",NA
"60fc14b7339c9fc0dc0ab317",31,3,"Global C","Mayor","Mayor","U1","Unrelated",14,20,"Study","Unrelated","U1",1835,"",NA
"60fc14b7339c9fc0dc0ab317",32,3,"Global C","Guitar","Guitar","U1","Unrelated",19,19,"Study","Unrelated","U1",3478,"",NA
"60fc14b7339c9fc0dc0ab317",33,3,"Global C","Jeep","Jeep","U1","Unrelated",23,25,"Study","Unrelated","U1",2370,"",NA
"60fc14b7339c9fc0dc0ab317",34,3,"Global C","Student","Student","U1","Unrelated",15,18,"Study","Unrelated","U1",1944,"",NA
"60fc14b7339c9fc0dc0ab317",36,3,"Global C","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6002,"",50
"60fc14b7339c9fc0dc0ab317",40,3,"Global C","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test2",65001,"Hockey, Oxygen, Milk, Pants, Mayor, Rifle, Student, Guitar, Dollar",NA
"60fc14b7339c9fc0dc0ab317",42,3,"Global C","Bear","Bear","R2","Related",35,27,"Study","Related","R2",4048,"",NA
"60fc14b7339c9fc0dc0ab317",43,3,"Global C","Tiger","Tiger","R2","Related",25,34,"Study","Related","R2",8209,"",NA
"60fc14b7339c9fc0dc0ab317",44,3,"Global C","Lion","Lion","R2","Related",26,30,"Study","Related","R2",2628,"",NA
"60fc14b7339c9fc0dc0ab317",45,3,"Global C","Girraffe","Girraffe","R2","Related",31,36,"Study","Related","R2",5699,"",NA
"60fc14b7339c9fc0dc0ab317",46,3,"Global C","Donkey","Donkey","R2","Related",34,26,"Study","Related","R2",17616,"",NA
"60fc14b7339c9fc0dc0ab317",47,3,"Global C","Cow","Cow","R2","Related",36,28,"Study","Related","R2",1829,"",NA
"60fc14b7339c9fc0dc0ab317",48,3,"Global C","Elephant","Elephant","R2","Related",32,31,"Study","Related","R2",2877,"",NA
"60fc14b7339c9fc0dc0ab317",49,3,"Global C","Goat","Goat","R2","Related",30,33,"Study","Related","R2",2165,"",NA
"60fc14b7339c9fc0dc0ab317",50,3,"Global C","Cheetah","Cheetah","R2","Related",28,37,"Study","Related","R2",5633,"",NA
"60fc14b7339c9fc0dc0ab317",51,3,"Global C","Cat","Cat","R2","Related",33,29,"Study","Related","R2",3468,"",NA
"60fc14b7339c9fc0dc0ab317",52,3,"Global C","Wolf","Wolf","R2","Related",29,32,"Study","Related","R2",3000,"",NA
"60fc14b7339c9fc0dc0ab317",53,3,"Global C","Zebra","Zebra","R2","Related",27,35,"Study","Related","R2",2807,"",NA
"60fc14b7339c9fc0dc0ab317",55,3,"Global C","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",6003,"",50
"60fc14b7339c9fc0dc0ab317",59,3,"Global C","","","","",NA,0,"FreeRecall","Related","RECALL_Test3",65003,"Bear, Tiger, Lion, Cow, Cat, Cheetah, Donkey, Elephant, Goat, ",NA
"60fc14b7339c9fc0dc0ab317",61,3,"Global C","Eye","Eye","U2","Unrelated",48,40,"Study","Unrelated","U2",3207,"",NA
"60fc14b7339c9fc0dc0ab317",62,3,"Global C","Cold","Cold","U2","Unrelated",40,45,"Study","Unrelated","U2",3234,"",NA
"60fc14b7339c9fc0dc0ab317",63,3,"Global C","Blue","Blue","U2","Unrelated",41,49,"Study","Unrelated","U2",2329,"",NA
"60fc14b7339c9fc0dc0ab317",64,3,"Global C","Tea","Tea","U2","Unrelated",45,44,"Study","Unrelated","U2",8930,"",NA
"60fc14b7339c9fc0dc0ab317",65,3,"Global C","Cruise","Cruise","U2","Unrelated",42,39,"Study","Unrelated","U2",9212,"",NA
"60fc14b7339c9fc0dc0ab317",66,3,"Global C","Sandal","Sandal","U2","Unrelated",37,42,"Study","Unrelated","U2",1801,"",NA
"60fc14b7339c9fc0dc0ab317",67,3,"Global C","Fly","Fly","U2","Unrelated",38,47,"Study","Unrelated","U2",3366,"",NA
"60fc14b7339c9fc0dc0ab317",68,3,"Global C","Viper","Viper","U2","Unrelated",44,41,"Study","Unrelated","U2",1810,"",NA
"60fc14b7339c9fc0dc0ab317",69,3,"Global C","Computer","Computer","U2","Unrelated",47,43,"Study","Unrelated","U2",1875,"",NA
"60fc14b7339c9fc0dc0ab317",70,3,"Global C","Lipstick","Lipstick","U2","Unrelated",46,38,"Study","Unrelated","U2",1735,"",NA
"60fc14b7339c9fc0dc0ab317",71,3,"Global C","Tulip","Tulip","U2","Unrelated",39,48,"Study","Unrelated","U2",1570,"",NA
"60fc14b7339c9fc0dc0ab317",72,3,"Global C","Shark","Shark","U2","Unrelated",43,46,"Study","Unrelated","U2",1776,"",NA
"60fc14b7339c9fc0dc0ab317",74,3,"Global C","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6001,"",50
"60fc14b7339c9fc0dc0ab317",78,3,"Global C","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test4",65002,"Eye, Cold, Blue, Cruise, Viper, Sandal, Tulip, Fingers, Smoke",NA
"61002db58920b51da825d9e8",4,1,"Global A","Rifle","Rifle","U1","Unrelated",13,18,"Study","Unrelated","U1",5922,"",NA
"61002db58920b51da825d9e8",5,1,"Global A","Mayor","Mayor","U1","Unrelated",14,16,"Study","Unrelated","U1",3561,"",NA
"61002db58920b51da825d9e8",6,1,"Global A","Parrot","Parrot","U1","Unrelated",21,21,"Study","Unrelated","U1",2417,"",NA
"61002db58920b51da825d9e8",7,1,"Global A","Oxygen","Oxygen","U1","Unrelated",18,20,"Study","Unrelated","U1",6331,"",NA
"61002db58920b51da825d9e8",8,1,"Global A","Jeep","Jeep","U1","Unrelated",23,24,"Study","Unrelated","U1",16408,"",NA
"61002db58920b51da825d9e8",9,1,"Global A","Pants","Pants","U1","Unrelated",17,22,"Study","Unrelated","U1",2800,"",NA
"61002db58920b51da825d9e8",10,1,"Global A","Student","Student","U1","Unrelated",15,19,"Study","Unrelated","U1",2618,"",NA
"61002db58920b51da825d9e8",11,1,"Global A","Hockey","Hockey","U1","Unrelated",16,15,"Study","Unrelated","U1",2536,"",NA
"61002db58920b51da825d9e8",12,1,"Global A","Guitar","Guitar","U1","Unrelated",19,25,"Study","Unrelated","U1",2882,"",NA
"61002db58920b51da825d9e8",13,1,"Global A","Dollar","Dollar","U1","Unrelated",20,17,"Study","Unrelated","U1",5607,"",NA
"61002db58920b51da825d9e8",14,1,"Global A","Milk","Milk","U1","Unrelated",22,14,"Study","Unrelated","U1",2939,"",NA
"61002db58920b51da825d9e8",15,1,"Global A","Ballet","Ballet","U1","Unrelated",24,23,"Study","Unrelated","U1",2470,"",NA
"61002db58920b51da825d9e8",17,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6002,"",80
"61002db58920b51da825d9e8",21,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65004,"Major rifle student Jeep oxygen guitar dollar milk hockey ballet parrot ",NA
"61002db58920b51da825d9e8",23,1,"Global A","Ocean","Ocean","R1","Related",8,10,"Study","Related","R1",5042,"",NA
"61002db58920b51da825d9e8",24,1,"Global A","Lake","Lake","R1","Related",10,8,"Study","Related","R1",2201,"",NA
"61002db58920b51da825d9e8",25,1,"Global A","Cave","Cave","R1","Related",11,12,"Study","Related","R1",5812,"",NA
"61002db58920b51da825d9e8",26,1,"Global A","Canyon","Canyon","R1","Related",3,9,"Study","Related","R1",5485,"",NA
"61002db58920b51da825d9e8",27,1,"Global A","Island","Island","R1","Related",9,2,"Study","Related","R1",9610,"",NA
"61002db58920b51da825d9e8",28,1,"Global A","Mountain","Mountain","R1","Related",7,6,"Study","Related","R1",3894,"",NA
"61002db58920b51da825d9e8",29,1,"Global A","Hill","Hill","R1","Related",6,4,"Study","Related","R1",1840,"",NA
"61002db58920b51da825d9e8",30,1,"Global A","Valley","Valley","R1","Related",1,5,"Study","Related","R1",1975,"",NA
"61002db58920b51da825d9e8",31,1,"Global A","Glacier","Glacier","R1","Related",12,7,"Study","Related","R1",2597,"",NA
"61002db58920b51da825d9e8",32,1,"Global A","River","River","R1","Related",2,13,"Study","Related","R1",1857,"",NA
"61002db58920b51da825d9e8",33,1,"Global A","Rock","Rock","R1","Related",5,3,"Study","Related","R1",1823,"",NA
"61002db58920b51da825d9e8",34,1,"Global A","Volcano","Volcano","R1","Related",4,11,"Study","Related","R1",1469,"",NA
"61002db58920b51da825d9e8",36,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6002,"",85
"61002db58920b51da825d9e8",40,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65001,"ocean lake cave canyon river valley mountain island rocks volcano hills ",NA
"61002db58920b51da825d9e8",42,1,"Global A","Tea","Tea","U2","Unrelated",45,40,"Study","Unrelated","U2",2110,"",NA
"61002db58920b51da825d9e8",43,1,"Global A","Shark","Shark","U2","Unrelated",43,46,"Study","Unrelated","U2",2384,"",NA
"61002db58920b51da825d9e8",44,1,"Global A","Tulip","Tulip","U2","Unrelated",39,44,"Study","Unrelated","U2",5687,"",NA
"61002db58920b51da825d9e8",45,1,"Global A","Cruise","Cruise","U2","Unrelated",42,47,"Study","Unrelated","U2",2895,"",NA
"61002db58920b51da825d9e8",46,1,"Global A","Eye","Eye","U2","Unrelated",48,38,"Study","Unrelated","U2",3958,"",NA
"61002db58920b51da825d9e8",47,1,"Global A","Blue","Blue","U2","Unrelated",41,42,"Study","Unrelated","U2",1882,"",NA
"61002db58920b51da825d9e8",48,1,"Global A","Cold","Cold","U2","Unrelated",40,49,"Study","Unrelated","U2",1628,"",NA
"61002db58920b51da825d9e8",49,1,"Global A","Computer","Computer","U2","Unrelated",47,41,"Study","Unrelated","U2",9136,"",NA
"61002db58920b51da825d9e8",50,1,"Global A","Viper","Viper","U2","Unrelated",44,39,"Study","Unrelated","U2",3442,"",NA
"61002db58920b51da825d9e8",51,1,"Global A","Sandal","Sandal","U2","Unrelated",37,45,"Study","Unrelated","U2",7080,"",NA
"61002db58920b51da825d9e8",52,1,"Global A","Fly","Fly","U2","Unrelated",38,48,"Study","Unrelated","U2",4882,"",NA
"61002db58920b51da825d9e8",53,1,"Global A","Lipstick","Lipstick","U2","Unrelated",46,43,"Study","Unrelated","U2",4781,"",NA
"61002db58920b51da825d9e8",55,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6002,"",75
"61002db58920b51da825d9e8",59,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65004,"shark tea tulip eye cold blue cruise sandals lipstick fly computer viper",NA
"61002db58920b51da825d9e8",61,1,"Global A","Goat","Goat","R2","Related",30,29,"Study","Related","R2",2430,"",NA
"61002db58920b51da825d9e8",62,1,"Global A","Lion","Lion","R2","Related",26,36,"Study","Related","R2",1975,"",NA
"61002db58920b51da825d9e8",63,1,"Global A","Girraffe","Girraffe","R2","Related",31,35,"Study","Related","R2",6177,"",NA
"61002db58920b51da825d9e8",64,1,"Global A","Cow","Cow","R2","Related",36,37,"Study","Related","R2",9062,"",NA
"61002db58920b51da825d9e8",65,1,"Global A","Cat","Cat","R2","Related",33,28,"Study","Related","R2",4214,"",NA
"61002db58920b51da825d9e8",66,1,"Global A","Elephant","Elephant","R2","Related",32,30,"Study","Related","R2",9579,"",NA
"61002db58920b51da825d9e8",67,1,"Global A","Cheetah","Cheetah","R2","Related",28,27,"Study","Related","R2",2972,"",NA
"61002db58920b51da825d9e8",68,1,"Global A","Zebra","Zebra","R2","Related",27,26,"Study","Related","R2",2455,"",NA
"61002db58920b51da825d9e8",69,1,"Global A","Donkey","Donkey","R2","Related",34,33,"Study","Related","R2",2123,"",NA
"61002db58920b51da825d9e8",70,1,"Global A","Tiger","Tiger","R2","Related",25,34,"Study","Related","R2",2122,"",NA
"61002db58920b51da825d9e8",71,1,"Global A","Wolf","Wolf","R2","Related",29,31,"Study","Related","R2",1801,"",NA
"61002db58920b51da825d9e8",72,1,"Global A","Bear","Bear","R2","Related",35,32,"Study","Related","R2",2752,"",NA
"61002db58920b51da825d9e8",74,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",5002,"",75
"61002db58920b51da825d9e8",78,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65002,"goat lion giraffe cow cat elephant cheetah tiger wolf bear ",NA
"611ac17a9d585411a2314882",4,1,"Global A","Rifle","Rifle","U1","Unrelated",13,14,"Study","Unrelated","U1",3642,"",NA
"611ac17a9d585411a2314882",5,1,"Global A","Pants","Pants","U1","Unrelated",17,21,"Study","Unrelated","U1",1760,"",NA
"611ac17a9d585411a2314882",6,1,"Global A","Parrot","Parrot","U1","Unrelated",21,22,"Study","Unrelated","U1",1530,"",NA
"611ac17a9d585411a2314882",7,1,"Global A","Mayor","Mayor","U1","Unrelated",14,19,"Study","Unrelated","U1",4610,"",NA
"611ac17a9d585411a2314882",8,1,"Global A","Guitar","Guitar","U1","Unrelated",19,16,"Study","Unrelated","U1",2900,"",NA
"611ac17a9d585411a2314882",9,1,"Global A","Dollar","Dollar","U1","Unrelated",20,20,"Study","Unrelated","U1",7059,"",NA
"611ac17a9d585411a2314882",10,1,"Global A","Student","Student","U1","Unrelated",15,24,"Study","Unrelated","U1",3136,"",NA
"611ac17a9d585411a2314882",11,1,"Global A","Jeep","Jeep","U1","Unrelated",23,23,"Study","Unrelated","U1",2071,"",NA
"611ac17a9d585411a2314882",12,1,"Global A","Oxygen","Oxygen","U1","Unrelated",18,25,"Study","Unrelated","U1",2784,"",NA
"611ac17a9d585411a2314882",13,1,"Global A","Ballet","Ballet","U1","Unrelated",24,17,"Study","Unrelated","U1",2865,"",NA
"611ac17a9d585411a2314882",14,1,"Global A","Milk","Milk","U1","Unrelated",22,18,"Study","Unrelated","U1",1923,"",NA
"611ac17a9d585411a2314882",15,1,"Global A","Hockey","Hockey","U1","Unrelated",16,15,"Study","Unrelated","U1",1784,"",NA
"611ac17a9d585411a2314882",17,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6003,"",60
"611ac17a9d585411a2314882",21,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65002,"Rifle Pants Mayor Parrot Dollar Oxygen Ballet Student Jeep",NA
"611ac17a9d585411a2314882",23,1,"Global A","Volcano","Volcano","R1","Related",4,12,"Study","Related","R1",1568,"",NA
"611ac17a9d585411a2314882",24,1,"Global A","River","River","R1","Related",2,6,"Study","Related","R1",1811,"",NA
"611ac17a9d585411a2314882",25,1,"Global A","Lake","Lake","R1","Related",10,8,"Study","Related","R1",1938,"",NA
"611ac17a9d585411a2314882",26,1,"Global A","Mountain","Mountain","R1","Related",7,10,"Study","Related","R1",4121,"",NA
"611ac17a9d585411a2314882",27,1,"Global A","Glacier","Glacier","R1","Related",12,3,"Study","Related","R1",5059,"",NA
"611ac17a9d585411a2314882",28,1,"Global A","Valley","Valley","R1","Related",1,9,"Study","Related","R1",2725,"",NA
"611ac17a9d585411a2314882",29,1,"Global A","Rock","Rock","R1","Related",5,4,"Study","Related","R1",5269,"",NA
"611ac17a9d585411a2314882",30,1,"Global A","Hill","Hill","R1","Related",6,7,"Study","Related","R1",2340,"",NA
"611ac17a9d585411a2314882",31,1,"Global A","Canyon","Canyon","R1","Related",3,5,"Study","Related","R1",12973,"",NA
"611ac17a9d585411a2314882",32,1,"Global A","Cave","Cave","R1","Related",11,2,"Study","Related","R1",2277,"",NA
"611ac17a9d585411a2314882",33,1,"Global A","Island","Island","R1","Related",9,11,"Study","Related","R1",5670,"",NA
"611ac17a9d585411a2314882",34,1,"Global A","Ocean","Ocean","R1","Related",8,13,"Study","Related","R1",1636,"",NA
"611ac17a9d585411a2314882",36,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6203,"",30
"611ac17a9d585411a2314882",40,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65005,"Volcano River Lake Mountain Glacier Valley Island Ocean ",NA
"611ac17a9d585411a2314882",42,1,"Global A","Cruise","Cruise","U2","Unrelated",42,47,"Study","Unrelated","U2",2696,"",NA
"611ac17a9d585411a2314882",43,1,"Global A","Lipstick","Lipstick","U2","Unrelated",46,48,"Study","Unrelated","U2",2162,"",NA
"611ac17a9d585411a2314882",44,1,"Global A","Sandal","Sandal","U2","Unrelated",37,49,"Study","Unrelated","U2",1859,"",NA
"611ac17a9d585411a2314882",45,1,"Global A","Shark","Shark","U2","Unrelated",43,40,"Study","Unrelated","U2",1928,"",NA
"611ac17a9d585411a2314882",46,1,"Global A","Tea","Tea","U2","Unrelated",45,46,"Study","Unrelated","U2",2206,"",NA
"611ac17a9d585411a2314882",47,1,"Global A","Cold","Cold","U2","Unrelated",40,45,"Study","Unrelated","U2",1536,"",NA
"611ac17a9d585411a2314882",48,1,"Global A","Viper","Viper","U2","Unrelated",44,44,"Study","Unrelated","U2",3465,"",NA
"611ac17a9d585411a2314882",49,1,"Global A","Tulip","Tulip","U2","Unrelated",39,43,"Study","Unrelated","U2",1578,"",NA
"611ac17a9d585411a2314882",50,1,"Global A","Eye","Eye","U2","Unrelated",48,39,"Study","Unrelated","U2",1805,"",NA
"611ac17a9d585411a2314882",51,1,"Global A","Computer","Computer","U2","Unrelated",47,41,"Study","Unrelated","U2",1453,"",NA
"611ac17a9d585411a2314882",52,1,"Global A","Blue","Blue","U2","Unrelated",41,38,"Study","Unrelated","U2",1531,"",NA
"611ac17a9d585411a2314882",53,1,"Global A","Fly","Fly","U2","Unrelated",38,42,"Study","Unrelated","U2",1684,"",NA
"611ac17a9d585411a2314882",55,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6001,"",20
"611ac17a9d585411a2314882",59,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65001,"Sandal Shark Cruise Lipstick Viper Eye Computer ",NA
"611ac17a9d585411a2314882",61,1,"Global A","Girraffe","Girraffe","R2","Related",31,36,"Study","Related","R2",2498,"",NA
"611ac17a9d585411a2314882",62,1,"Global A","Wolf","Wolf","R2","Related",29,31,"Study","Related","R2",1772,"",NA
"611ac17a9d585411a2314882",63,1,"Global A","Lion","Lion","R2","Related",26,27,"Study","Related","R2",1505,"",NA
"611ac17a9d585411a2314882",64,1,"Global A","Cheetah","Cheetah","R2","Related",28,37,"Study","Related","R2",1651,"",NA
"611ac17a9d585411a2314882",65,1,"Global A","Zebra","Zebra","R2","Related",27,35,"Study","Related","R2",1492,"",NA
"611ac17a9d585411a2314882",66,1,"Global A","Elephant","Elephant","R2","Related",32,29,"Study","Related","R2",1561,"",NA
"611ac17a9d585411a2314882",67,1,"Global A","Goat","Goat","R2","Related",30,34,"Study","Related","R2",3582,"",NA
"611ac17a9d585411a2314882",68,1,"Global A","Cow","Cow","R2","Related",36,28,"Study","Related","R2",2480,"",NA
"611ac17a9d585411a2314882",69,1,"Global A","Cat","Cat","R2","Related",33,30,"Study","Related","R2",3320,"",NA
"611ac17a9d585411a2314882",70,1,"Global A","Tiger","Tiger","R2","Related",25,26,"Study","Related","R2",4175,"",NA
"611ac17a9d585411a2314882",71,1,"Global A","Donkey","Donkey","R2","Related",34,32,"Study","Related","R2",3837,"",NA
"611ac17a9d585411a2314882",72,1,"Global A","Bear","Bear","R2","Related",35,33,"Study","Related","R2",2103,"",NA
"611ac17a9d585411a2314882",74,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",5000,"",50
"611ac17a9d585411a2314882",78,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65001,"Zebra Cow Cat Tiger Giraffe Wolf ",NA
"612f4efe7a2e36e60e3254a7",4,2,"Global B","Slow","Slow","U1","Unrelated",23,15,"Study","Unrelated","U1",2579,"",NA
"612f4efe7a2e36e60e3254a7",5,2,"Global B","Hawk","Hawk","U1","Unrelated",24,19,"Study","Unrelated","U1",1917,"",NA
"612f4efe7a2e36e60e3254a7",6,2,"Global B","Flea","Flea","U1","Unrelated",21,23,"Study","Unrelated","U1",3107,"",NA
"612f4efe7a2e36e60e3254a7",7,2,"Global B","Frog","Frog","U1","Unrelated",13,14,"Study","Unrelated","U1",2243,"",NA
"612f4efe7a2e36e60e3254a7",8,2,"Global B","Dirt","Dirt","U1","Unrelated",16,22,"Study","Unrelated","U1",2540,"",NA
"612f4efe7a2e36e60e3254a7",9,2,"Global B","Shirt","Shirt","U1","Unrelated",18,20,"Study","Unrelated","U1",3157,"",NA
"612f4efe7a2e36e60e3254a7",10,2,"Global B","Kayak","Kayak","U1","Unrelated",20,16,"Study","Unrelated","U1",2299,"",NA
"612f4efe7a2e36e60e3254a7",11,2,"Global B","Mint","Mint","U1","Unrelated",17,21,"Study","Unrelated","U1",2216,"",NA
"612f4efe7a2e36e60e3254a7",12,2,"Global B","Bean","Bean","U1","Unrelated",22,17,"Study","Unrelated","U1",2009,"",NA
"612f4efe7a2e36e60e3254a7",13,2,"Global B","Document","Document","U1","Unrelated",15,18,"Study","Unrelated","U1",1154,"",NA
"612f4efe7a2e36e60e3254a7",14,2,"Global B","Yellow","Yellow","U1","Unrelated",19,25,"Study","Unrelated","U1",1834,"",NA
"612f4efe7a2e36e60e3254a7",15,2,"Global B","Bed","Bed","U1","Unrelated",14,24,"Study","Unrelated","U1",1605,"",NA
"612f4efe7a2e36e60e3254a7",17,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6002,"",NA
"612f4efe7a2e36e60e3254a7",21,2,"Global B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65003,"slow hawk bed frog mint kayak ",NA
"612f4efe7a2e36e60e3254a7",23,2,"Global B","Strawberry","Strawberry","R1","Related",7,8,"Study","Related","R1",2577,"",NA
"612f4efe7a2e36e60e3254a7",24,2,"Global B","Orange","Orange","R1","Related",2,6,"Study","Related","R1",1571,"",NA
"612f4efe7a2e36e60e3254a7",25,2,"Global B","Grape","Grape","R1","Related",4,13,"Study","Related","R1",1459,"",NA
"612f4efe7a2e36e60e3254a7",26,2,"Global B","Kiwi","Kiwi","R1","Related",8,3,"Study","Related","R1",1474,"",NA
"612f4efe7a2e36e60e3254a7",27,2,"Global B","Mango","Mango","R1","Related",10,5,"Study","Related","R1",1470,"",NA
"612f4efe7a2e36e60e3254a7",28,2,"Global B","Banana","Banana","R1","Related",3,11,"Study","Related","R1",1398,"",NA
"612f4efe7a2e36e60e3254a7",29,2,"Global B","Apple","Apple","R1","Related",1,12,"Study","Related","R1",1248,"",NA
"612f4efe7a2e36e60e3254a7",30,2,"Global B","Cherry","Cherry","R1","Related",11,10,"Study","Related","R1",1408,"",NA
"612f4efe7a2e36e60e3254a7",31,2,"Global B","Lemon","Lemon","R1","Related",12,2,"Study","Related","R1",1933,"",NA
"612f4efe7a2e36e60e3254a7",32,2,"Global B","Pear","Pear","R1","Related",5,4,"Study","Related","R1",1503,"",NA
"612f4efe7a2e36e60e3254a7",33,2,"Global B","Plum","Plum","R1","Related",9,7,"Study","Related","R1",1539,"",NA
"612f4efe7a2e36e60e3254a7",34,2,"Global B","Peach","Peach","R1","Related",6,9,"Study","Related","R1",1730,"",NA
"612f4efe7a2e36e60e3254a7",36,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6007,"",80
"612f4efe7a2e36e60e3254a7",40,2,"Global B","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65003,"strawberry apple melon pear kiwi banana lime grape lemon orange",NA
"612f4efe7a2e36e60e3254a7",42,2,"Global B","Cloud","Cloud","U2","Unrelated",40,49,"Study","Unrelated","U2",1948,"",NA
"612f4efe7a2e36e60e3254a7",43,2,"Global B","Basket","Basket","U2","Unrelated",41,45,"Study","Unrelated","U2",1711,"",NA
"612f4efe7a2e36e60e3254a7",44,2,"Global B","Salt","Salt","U2","Unrelated",39,39,"Study","Unrelated","U2",1537,"",NA
"612f4efe7a2e36e60e3254a7",45,2,"Global B","Rest","Rest","U2","Unrelated",48,47,"Study","Unrelated","U2",1182,"",NA
"612f4efe7a2e36e60e3254a7",46,2,"Global B","Cook","Cook","U2","Unrelated",42,41,"Study","Unrelated","U2",1518,"",NA
"612f4efe7a2e36e60e3254a7",47,2,"Global B","Fossil","Fossil","U2","Unrelated",43,48,"Study","Unrelated","U2",1082,"",NA
"612f4efe7a2e36e60e3254a7",48,2,"Global B","Flute","Flute","U2","Unrelated",38,40,"Study","Unrelated","U2",1655,"",NA
"612f4efe7a2e36e60e3254a7",49,2,"Global B","Phone","Phone","U2","Unrelated",47,38,"Study","Unrelated","U2",1502,"",NA
"612f4efe7a2e36e60e3254a7",50,2,"Global B","Drill","Drill","U2","Unrelated",45,46,"Study","Unrelated","U2",1756,"",NA
"612f4efe7a2e36e60e3254a7",51,2,"Global B","Card","Card","U2","Unrelated",37,43,"Study","Unrelated","U2",1789,"",NA
"612f4efe7a2e36e60e3254a7",52,2,"Global B","Tent","Tent","U2","Unrelated",46,44,"Study","Unrelated","U2",1658,"",NA
"612f4efe7a2e36e60e3254a7",53,2,"Global B","Mother","Mother","U2","Unrelated",44,42,"Study","Unrelated","U2",1419,"",NA
"612f4efe7a2e36e60e3254a7",55,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6002,"",40
"612f4efe7a2e36e60e3254a7",59,2,"Global B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65002,"fossil phone cloud ",NA
"612f4efe7a2e36e60e3254a7",61,2,"Global B","Floor","Floor","R2","Related",31,26,"Study","Related","R2",2174,"",NA
"612f4efe7a2e36e60e3254a7",62,2,"Global B","Roof","Roof","R2","Related",36,31,"Study","Related","R2",1573,"",NA
"612f4efe7a2e36e60e3254a7",63,2,"Global B","Ceiling","Ceiling","R2","Related",25,28,"Study","Related","R2",1781,"",NA
"612f4efe7a2e36e60e3254a7",64,2,"Global B","Window","Window","R2","Related",28,37,"Study","Related","R2",1202,"",NA
"612f4efe7a2e36e60e3254a7",65,2,"Global B","Bathroom","Bathroom","R2","Related",27,33,"Study","Related","R2",1314,"",NA
"612f4efe7a2e36e60e3254a7",66,2,"Global B","Basement","Basement","R2","Related",26,36,"Study","Related","R2",1769,"",NA
"612f4efe7a2e36e60e3254a7",67,2,"Global B","Door","Door","R2","Related",30,32,"Study","Related","R2",1645,"",NA
